fecha,sku,demanda_unidades,precio_clp,insumo_critico,promocion,indice_estres_insumos,lead_time_dias,inventario_unidades,quiebre_stock,dia_semana,mes,año,procedencia_primaria,precio_unitario_primario_clp,procedencia_secundaria,precio_unitario_secundario_clp
2021-08-02,NotMilk,687,1770,proteina de arveja,0,0.177,34,513026,0,0,8,2021,Canada,1639,Estados Unidos,2553
2021-08-03,NotMilk,586,1770,proteina de arveja,0,0.129,35,512339,0,1,8,2021,Canada,1639,Estados Unidos,2553
2021-08-04,NotMilk,713,1770,proteina de arveja,0,0.13,32,511753,0,2,8,2021,Canada,1639,Estados Unidos,2553
2021-08-05,NotMilk,861,1770,proteina de arveja,0,0.164,33,511040,0,3,8,2021,Canada,1639,Estados Unidos,2553
2021-08-06,NotMilk,900,1770,proteina de arveja,0,0.086,34,510179,0,4,8,2021,Canada,1639,Estados Unidos,2553
2021-08-07,NotMilk,772,1770,proteina de arveja,0,0.143,30,509279,0,5,8,2021,Canada,1639,Estados Unidos,2553
2021-08-08,NotMilk,762,1770,proteina de arveja,0,0.205,30,508507,0,6,8,2021,Canada,1639,Estados Unidos,2553
2021-08-09,NotMilk,583,1770,proteina de arveja,0,0.04,33,507745,0,0,8,2021,Canada,1639,Estados Unidos,2553
2021-08-10,NotMilk,643,1770,proteina de arveja,0,0.227,36,507162,0,1,8,2021,Canada,1639,Estados Unidos,2553
2021-08-11,NotMilk,686,1770,proteina de arveja,0,0.207,39,506519,0,2,8,2021,Canada,1639,Estados Unidos,2553
2021-08-12,NotMilk,641,1770,proteina de arveja,0,0.128,34,505833,0,3,8,2021,Canada,1639,Estados Unidos,2553
2021-08-13,NotMilk,746,1770,proteina de arveja,0,0.179,36,505192,0,4,8,2021,Canada,1639,Estados Unidos,2553
2021-08-14,NotMilk,796,1770,proteina de arveja,0,0.153,33,504446,0,5,8,2021,Canada,1639,Estados Unidos,2553
2021-08-15,NotMilk,931,1770,proteina de arveja,1,0.215,35,503650,0,6,8,2021,Canada,1639,Estados Unidos,2553
2021-08-16,NotMilk,583,1770,proteina de arveja,0,0.204,38,502719,0,0,8,2021,Canada,1639,Estados Unidos,2553
2021-08-17,NotMilk,631,1770,proteina de arveja,0,0.087,29,502136,0,1,8,2021,Canada,1639,Estados Unidos,2553
2021-08-18,NotMilk,672,1770,proteina de arveja,0,0.188,35,501505,0,2,8,2021,Canada,1639,Estados Unidos,2553
2021-08-19,NotMilk,739,1770,proteina de arveja,0,0.15,38,500833,0,3,8,2021,Canada,1639,Estados Unidos,2553
2021-08-20,NotMilk,769,1770,proteina de arveja,0,0.167,35,500094,0,4,8,2021,Canada,1639,Estados Unidos,2553
2021-08-21,NotMilk,879,1770,proteina de arveja,0,0.128,37,499325,0,5,8,2021,Canada,1639,Estados Unidos,2553
2021-08-22,NotMilk,831,1770,proteina de arveja,0,0.255,34,498446,0,6,8,2021,Canada,1639,Estados Unidos,2553
2021-08-23,NotMilk,619,1770,proteina de arveja,0,0.222,35,497615,0,0,8,2021,Canada,1639,Estados Unidos,2553
2021-08-24,NotMilk,580,1770,proteina de arveja,0,0.136,34,496996,0,1,8,2021,Canada,1639,Estados Unidos,2553
2021-08-25,NotMilk,683,1770,proteina de arveja,0,0.109,29,496416,0,2,8,2021,Canada,1639,Estados Unidos,2553
2021-08-26,NotMilk,728,1770,proteina de arveja,0,0.16,32,495733,0,3,8,2021,Canada,1639,Estados Unidos,2553
2021-08-27,NotMilk,809,1770,proteina de arveja,0,0.204,32,495005,0,4,8,2021,Canada,1639,Estados Unidos,2553
2021-08-28,NotMilk,859,1770,proteina de arveja,0,0.198,36,494196,0,5,8,2021,Canada,1639,Estados Unidos,2553
2021-08-29,NotMilk,844,1770,proteina de arveja,1,0.253,37,493337,0,6,8,2021,Canada,1639,Estados Unidos,2553
2021-08-30,NotMilk,884,1770,proteina de arveja,1,0.234,35,492493,0,0,8,2021,Canada,1639,Estados Unidos,2553
2021-08-31,NotMilk,615,1770,proteina de arveja,0,0.247,37,491609,0,1,8,2021,Canada,1639,Estados Unidos,2553
2021-09-01,NotMilk,637,1770,proteina de arveja,0,0.219,34,490994,0,2,9,2021,Canada,1639,Estados Unidos,2553
2021-09-02,NotMilk,746,1770,proteina de arveja,0,0.137,36,490357,0,3,9,2021,Canada,1639,Estados Unidos,2553
2021-09-03,NotMilk,1105,1770,proteina de arveja,1,0.201,34,489611,0,4,9,2021,Canada,1639,Estados Unidos,2553
2021-09-04,NotMilk,701,1770,proteina de arveja,0,0.269,35,488506,0,5,9,2021,Canada,1639,Estados Unidos,2553
2021-09-05,NotMilk,1023,1770,proteina de arveja,1,0.218,34,487805,0,6,9,2021,Canada,1639,Estados Unidos,2553
2021-09-06,NotMilk,893,1770,proteina de arveja,1,0.251,36,486782,0,0,9,2021,Canada,1639,Estados Unidos,2553
2021-09-07,NotMilk,636,1770,proteina de arveja,0,0.215,34,485889,0,1,9,2021,Canada,1639,Estados Unidos,2553
2021-09-08,NotMilk,712,1770,proteina de arveja,0,0.184,36,485253,0,2,9,2021,Canada,1639,Estados Unidos,2553
2021-09-09,NotMilk,694,1770,proteina de arveja,0,0.235,33,484541,0,3,9,2021,Canada,1639,Estados Unidos,2553
2021-09-10,NotMilk,857,1770,proteina de arveja,0,0.262,33,483847,0,4,9,2021,Canada,1639,Estados Unidos,2553
2021-09-11,NotMilk,802,1770,proteina de arveja,0,0.219,36,482990,0,5,9,2021,Canada,1639,Estados Unidos,2553
2021-09-12,NotMilk,792,1770,proteina de arveja,0,0.245,35,482188,0,6,9,2021,Canada,1639,Estados Unidos,2553
2021-09-13,NotMilk,541,1770,proteina de arveja,0,0.216,34,481396,0,0,9,2021,Canada,1639,Estados Unidos,2553
2021-09-14,NotMilk,745,1770,proteina de arveja,1,0.324,38,480855,0,1,9,2021,Canada,1639,Estados Unidos,2553
2021-09-15,NotMilk,636,1770,proteina de arveja,0,0.259,34,480110,0,2,9,2021,Canada,1639,Estados Unidos,2553
2021-09-16,NotMilk,789,1770,proteina de arveja,0,0.353,36,479474,0,3,9,2021,Canada,1639,Estados Unidos,2553
2021-09-17,NotMilk,865,1770,proteina de arveja,0,0.362,39,478685,0,4,9,2021,Canada,1639,Estados Unidos,2553
2021-09-18,NotMilk,781,1770,proteina de arveja,0,0.288,39,477820,0,5,9,2021,Canada,1639,Estados Unidos,2553
2021-09-19,NotMilk,864,1770,proteina de arveja,1,0.247,38,477039,0,6,9,2021,Canada,1639,Estados Unidos,2553
2021-09-20,NotMilk,654,1770,proteina de arveja,0,0.199,34,476175,0,0,9,2021,Canada,1639,Estados Unidos,2553
2021-09-21,NotMilk,581,1770,proteina de arveja,0,0.236,37,475521,0,1,9,2021,Canada,1639,Estados Unidos,2553
2021-09-22,NotMilk,721,1770,proteina de arveja,0,0.247,33,474940,0,2,9,2021,Canada,1639,Estados Unidos,2553
2021-09-23,NotMilk,750,1770,proteina de arveja,0,0.39,35,474219,0,3,9,2021,Canada,1639,Estados Unidos,2553
2021-09-24,NotMilk,648,1770,proteina de arveja,0,0.333,31,473469,0,4,9,2021,Canada,1639,Estados Unidos,2553
2021-09-25,NotMilk,814,1770,proteina de arveja,0,0.353,40,472821,0,5,9,2021,Canada,1639,Estados Unidos,2553
2021-09-26,NotMilk,697,1770,proteina de arveja,0,0.229,33,472007,0,6,9,2021,Canada,1639,Estados Unidos,2553
2021-09-27,NotMilk,582,1770,proteina de arveja,0,0.286,35,471310,0,0,9,2021,Canada,1639,Estados Unidos,2553
2021-09-28,NotMilk,573,1770,proteina de arveja,0,0.396,35,470728,0,1,9,2021,Canada,1639,Estados Unidos,2553
2021-09-29,NotMilk,692,1770,proteina de arveja,0,0.372,38,470155,0,2,9,2021,Canada,1639,Estados Unidos,2553
2021-09-30,NotMilk,868,1770,proteina de arveja,0,0.356,36,469463,0,3,9,2021,Canada,1639,Estados Unidos,2553
2021-10-01,NotMilk,880,1770,proteina de arveja,0,0.397,34,468595,0,4,10,2021,Canada,1639,Estados Unidos,2553
2021-10-02,NotMilk,811,1770,proteina de arveja,0,0.457,38,467715,0,5,10,2021,Canada,1639,Estados Unidos,2553
2021-10-03,NotMilk,802,1770,proteina de arveja,0,0.37,34,466904,0,6,10,2021,Canada,1639,Estados Unidos,2553
2021-10-04,NotMilk,656,1770,proteina de arveja,0,0.39,35,466102,0,0,10,2021,Canada,1639,Estados Unidos,2553
2021-10-05,NotMilk,611,1770,proteina de arveja,0,0.402,33,465446,0,1,10,2021,Canada,1639,Estados Unidos,2553
2021-10-06,NotMilk,634,1770,proteina de arveja,0,0.517,35,464835,0,2,10,2021,Canada,1639,Estados Unidos,2553
2021-10-07,NotMilk,687,1770,proteina de arveja,0,0.298,36,464201,0,3,10,2021,Canada,1639,Estados Unidos,2553
2021-10-08,NotMilk,847,1770,proteina de arveja,0,0.442,33,463514,0,4,10,2021,Canada,1639,Estados Unidos,2553
2021-10-09,NotMilk,880,1770,proteina de arveja,0,0.408,34,462667,0,5,10,2021,Canada,1639,Estados Unidos,2553
2021-10-10,NotMilk,782,1770,proteina de arveja,0,0.447,37,461787,0,6,10,2021,Canada,1639,Estados Unidos,2553
2021-10-11,NotMilk,672,1770,proteina de arveja,0,0.391,36,461005,0,0,10,2021,Canada,1639,Estados Unidos,2553
2021-10-12,NotMilk,610,1770,proteina de arveja,0,0.426,41,460333,0,1,10,2021,Canada,1639,Estados Unidos,2553
2021-10-13,NotMilk,748,1770,proteina de arveja,0,0.469,41,459723,0,2,10,2021,Canada,1639,Estados Unidos,2553
2021-10-14,NotMilk,730,1770,proteina de arveja,0,0.594,37,458975,0,3,10,2021,Canada,1639,Estados Unidos,2553
2021-10-15,NotMilk,948,1770,proteina de arveja,0,0.483,39,458245,0,4,10,2021,Canada,1639,Estados Unidos,2553
2021-10-16,NotMilk,817,1770,proteina de arveja,0,0.405,38,457297,0,5,10,2021,Canada,1639,Estados Unidos,2553
2021-10-17,NotMilk,757,1770,proteina de arveja,0,0.43,36,456480,0,6,10,2021,Canada,1639,Estados Unidos,2553
2021-10-18,NotMilk,627,1770,proteina de arveja,0,0.433,34,455723,0,0,10,2021,Canada,1639,Estados Unidos,2553
2021-10-19,NotMilk,648,1770,proteina de arveja,0,0.369,36,455096,0,1,10,2021,Canada,1639,Estados Unidos,2553
2021-10-20,NotMilk,786,1770,proteina de arveja,0,0.447,37,454448,0,2,10,2021,Canada,1639,Estados Unidos,2553
2021-10-21,NotMilk,869,1770,proteina de arveja,0,0.503,37,453662,0,3,10,2021,Canada,1639,Estados Unidos,2553
2021-10-22,NotMilk,985,1770,proteina de arveja,0,0.406,38,452793,0,4,10,2021,Canada,1639,Estados Unidos,2553
2021-10-23,NotMilk,947,1770,proteina de arveja,0,0.526,37,451808,0,5,10,2021,Canada,1639,Estados Unidos,2553
2021-10-24,NotMilk,752,1770,proteina de arveja,0,0.501,36,450861,0,6,10,2021,Canada,1639,Estados Unidos,2553
2021-10-25,NotMilk,708,1770,proteina de arveja,0,0.443,38,450109,0,0,10,2021,Canada,1639,Estados Unidos,2553
2021-10-26,NotMilk,648,1770,proteina de arveja,0,0.475,38,449401,0,1,10,2021,Canada,1639,Estados Unidos,2553
2021-10-27,NotMilk,826,1770,proteina de arveja,0,0.565,36,448753,0,2,10,2021,Canada,1639,Estados Unidos,2553
2021-10-28,NotMilk,773,1770,proteina de arveja,0,0.524,40,447927,0,3,10,2021,Canada,1639,Estados Unidos,2553
2021-10-29,NotMilk,1003,1770,proteina de arveja,0,0.49,34,447154,0,4,10,2021,Canada,1639,Estados Unidos,2553
2021-10-30,NotMilk,998,1770,proteina de arveja,0,0.479,37,446151,0,5,10,2021,Canada,1639,Estados Unidos,2553
2021-10-31,NotMilk,969,1770,proteina de arveja,0,0.497,37,445153,0,6,10,2021,Canada,1639,Estados Unidos,2553
2021-11-01,NotMilk,721,1770,proteina de arveja,0,0.469,36,444184,0,0,11,2021,Canada,1639,Estados Unidos,2553
2021-11-02,NotMilk,923,1770,proteina de arveja,1,0.391,36,443463,0,1,11,2021,Canada,1639,Estados Unidos,2553
2021-11-03,NotMilk,906,1770,proteina de arveja,0,0.599,43,442540,0,2,11,2021,Canada,1639,Estados Unidos,2553
2021-11-04,NotMilk,833,1770,proteina de arveja,0,0.506,36,441634,0,3,11,2021,Canada,1639,Estados Unidos,2553
2021-11-05,NotMilk,842,1770,proteina de arveja,0,0.519,43,440801,0,4,11,2021,Canada,1639,Estados Unidos,2553
2021-11-06,NotMilk,811,1770,proteina de arveja,0,0.497,39,439959,0,5,11,2021,Canada,1639,Estados Unidos,2553
2021-11-07,NotMilk,917,1770,proteina de arveja,0,0.463,38,439148,0,6,11,2021,Canada,1639,Estados Unidos,2553
2021-11-08,NotMilk,649,1770,proteina de arveja,0,0.491,39,438231,0,0,11,2021,Canada,1639,Estados Unidos,2553
2021-11-09,NotMilk,705,1770,proteina de arveja,0,0.42,42,437582,0,1,11,2021,Canada,1639,Estados Unidos,2553
2021-11-10,NotMilk,1007,1770,proteina de arveja,1,0.614,37,436877,0,2,11,2021,Canada,1639,Estados Unidos,2553
2021-11-11,NotMilk,913,1770,proteina de arveja,0,0.437,35,435870,0,3,11,2021,Canada,1639,Estados Unidos,2553
2021-11-12,NotMilk,1019,1770,proteina de arveja,0,0.447,36,434957,0,4,11,2021,Canada,1639,Estados Unidos,2553
2021-11-13,NotMilk,998,1770,proteina de arveja,0,0.476,38,433938,0,5,11,2021,Canada,1639,Estados Unidos,2553
2021-11-14,NotMilk,981,1770,proteina de arveja,0,0.561,35,432940,0,6,11,2021,Canada,1639,Estados Unidos,2553
2021-11-15,NotMilk,725,1770,proteina de arveja,0,0.496,38,431959,0,0,11,2021,Canada,1639,Estados Unidos,2553
2021-11-16,NotMilk,706,1770,proteina de arveja,0,0.432,41,431234,0,1,11,2021,Canada,1639,Estados Unidos,2553
2021-11-17,NotMilk,757,1770,proteina de arveja,0,0.555,39,430528,0,2,11,2021,Canada,1639,Estados Unidos,2553
2021-11-18,NotMilk,985,1770,proteina de arveja,0,0.527,38,429771,0,3,11,2021,Canada,1639,Estados Unidos,2553
2021-11-19,NotMilk,1084,1770,proteina de arveja,0,0.515,37,428786,0,4,11,2021,Canada,1639,Estados Unidos,2553
2021-11-20,NotMilk,1042,1770,proteina de arveja,0,0.522,40,427702,0,5,11,2021,Canada,1639,Estados Unidos,2553
2021-11-21,NotMilk,1366,1770,proteina de arveja,1,0.603,38,426660,0,6,11,2021,Canada,1639,Estados Unidos,2553
2021-11-22,NotMilk,729,1770,proteina de arveja,0,0.59,43,425294,0,0,11,2021,Canada,1639,Estados Unidos,2553
2021-11-23,NotMilk,868,1770,proteina de arveja,0,0.444,41,424565,0,1,11,2021,Canada,1639,Estados Unidos,2553
2021-11-24,NotMilk,929,1770,proteina de arveja,0,0.556,39,423697,0,2,11,2021,Canada,1639,Estados Unidos,2553
2021-11-25,NotMilk,1003,1770,proteina de arveja,0,0.491,38,422768,0,3,11,2021,Canada,1639,Estados Unidos,2553
2021-11-26,NotMilk,1186,1770,proteina de arveja,0,0.493,40,421765,0,4,11,2021,Canada,1639,Estados Unidos,2553
2021-11-27,NotMilk,896,1770,proteina de arveja,0,0.38,39,420579,0,5,11,2021,Canada,1639,Estados Unidos,2553
2021-11-28,NotMilk,898,1770,proteina de arveja,0,0.453,36,419683,0,6,11,2021,Canada,1639,Estados Unidos,2553
2021-11-29,NotMilk,778,1770,proteina de arveja,0,0.417,36,418785,0,0,11,2021,Canada,1639,Estados Unidos,2553
2021-11-30,NotMilk,831,1770,proteina de arveja,0,0.495,35,418007,0,1,11,2021,Canada,1639,Estados Unidos,2553
2021-12-01,NotMilk,778,1770,proteina de arveja,0,0.503,39,417176,0,2,12,2021,Canada,1639,Estados Unidos,2553
2021-12-02,NotMilk,1031,1770,proteina de arveja,0,0.341,37,416398,0,3,12,2021,Canada,1639,Estados Unidos,2553
2021-12-03,NotMilk,1181,1770,proteina de arveja,0,0.439,35,415367,0,4,12,2021,Canada,1639,Estados Unidos,2553
2021-12-04,NotMilk,1118,1770,proteina de arveja,0,0.492,37,414186,0,5,12,2021,Canada,1639,Estados Unidos,2553
2021-12-05,NotMilk,983,1770,proteina de arveja,0,0.422,34,413068,0,6,12,2021,Canada,1639,Estados Unidos,2553
2021-12-06,NotMilk,780,1770,proteina de arveja,0,0.462,36,412085,0,0,12,2021,Canada,1639,Estados Unidos,2553
2021-12-07,NotMilk,751,1770,proteina de arveja,0,0.439,38,411305,0,1,12,2021,Canada,1639,Estados Unidos,2553
2021-12-08,NotMilk,958,1770,proteina de arveja,0,0.433,36,410554,0,2,12,2021,Canada,1639,Estados Unidos,2553
2021-12-09,NotMilk,1059,1770,proteina de arveja,0,0.397,36,409596,0,3,12,2021,Canada,1639,Estados Unidos,2553
2021-12-10,NotMilk,1088,1770,proteina de arveja,0,0.345,33,408537,0,4,12,2021,Canada,1639,Estados Unidos,2553
2021-12-11,NotMilk,1049,1770,proteina de arveja,0,0.344,37,407449,0,5,12,2021,Canada,1639,Estados Unidos,2553
2021-12-12,NotMilk,825,1770,proteina de arveja,0,0.43,37,406400,0,6,12,2021,Canada,1639,Estados Unidos,2553
2021-12-13,NotMilk,794,1770,proteina de arveja,0,0.39,35,405575,0,0,12,2021,Canada,1639,Estados Unidos,2553
2021-12-14,NotMilk,951,1770,proteina de arveja,0,0.376,36,404781,0,1,12,2021,Canada,1639,Estados Unidos,2553
2021-12-15,NotMilk,800,1770,proteina de arveja,0,0.357,37,403830,0,2,12,2021,Canada,1639,Estados Unidos,2553
2021-12-16,NotMilk,1036,1770,proteina de arveja,0,0.357,35,403030,0,3,12,2021,Canada,1639,Estados Unidos,2553
2021-12-17,NotMilk,1207,1770,proteina de arveja,0,0.418,34,401994,0,4,12,2021,Canada,1639,Estados Unidos,2553
2021-12-18,NotMilk,999,1770,proteina de arveja,0,0.343,40,400787,0,5,12,2021,Canada,1639,Estados Unidos,2553
2021-12-19,NotMilk,1023,1770,proteina de arveja,0,0.287,34,399788,0,6,12,2021,Canada,1639,Estados Unidos,2553
2021-12-20,NotMilk,955,1770,proteina de arveja,0,0.386,36,398765,0,0,12,2021,Canada,1639,Estados Unidos,2553
2021-12-21,NotMilk,845,1770,proteina de arveja,0,0.332,38,397810,0,1,12,2021,Canada,1639,Estados Unidos,2553
2021-12-22,NotMilk,1121,1770,proteina de arveja,0,0.338,43,396965,0,2,12,2021,Canada,1639,Estados Unidos,2553
2021-12-23,NotMilk,904,1770,proteina de arveja,0,0.411,34,395844,0,3,12,2021,Canada,1639,Estados Unidos,2553
2021-12-24,NotMilk,1239,1770,proteina de arveja,0,0.323,37,394940,0,4,12,2021,Canada,1639,Estados Unidos,2553
2021-12-25,NotMilk,1411,1770,proteina de arveja,1,0.333,35,393701,0,5,12,2021,Canada,1639,Estados Unidos,2553
2021-12-26,NotMilk,1093,1770,proteina de arveja,0,0.253,34,392290,0,6,12,2021,Canada,1639,Estados Unidos,2553
2021-12-27,NotMilk,939,1770,proteina de arveja,0,0.295,34,391197,0,0,12,2021,Canada,1639,Estados Unidos,2553
2021-12-28,NotMilk,812,1770,proteina de arveja,0,0.331,34,390258,0,1,12,2021,Canada,1639,Estados Unidos,2553
2021-12-29,NotMilk,948,1770,proteina de arveja,0,0.217,35,389446,0,2,12,2021,Canada,1639,Estados Unidos,2553
2021-12-30,NotMilk,907,1770,proteina de arveja,0,0.299,33,388498,0,3,12,2021,Canada,1639,Estados Unidos,2553
2021-12-31,NotMilk,1629,1770,proteina de arveja,1,0.288,37,387591,0,4,12,2021,Canada,1639,Estados Unidos,2553
2022-01-01,NotMilk,1186,1933,proteina de arveja,0,0.279,35,385962,0,5,1,2022,Canada,1639,Estados Unidos,2553
2022-01-02,NotMilk,1526,1933,proteina de arveja,1,0.323,37,384776,0,6,1,2022,Canada,1639,Estados Unidos,2553
2022-01-03,NotMilk,1004,1933,proteina de arveja,0,0.282,34,383250,0,0,1,2022,Canada,1639,Estados Unidos,2553
2022-01-04,NotMilk,905,1933,proteina de arveja,0,0.334,35,382246,0,1,1,2022,Canada,1639,Estados Unidos,2553
2022-01-05,NotMilk,961,1933,proteina de arveja,0,0.205,35,381341,0,2,1,2022,Canada,1639,Estados Unidos,2553
2022-01-06,NotMilk,1009,1933,proteina de arveja,0,0.256,33,380380,0,3,1,2022,Canada,1639,Estados Unidos,2553
2022-01-07,NotMilk,1120,1933,proteina de arveja,0,0.248,34,379371,0,4,1,2022,Canada,1639,Estados Unidos,2553
2022-01-08,NotMilk,1292,1933,proteina de arveja,0,0.185,32,378251,0,5,1,2022,Canada,1639,Estados Unidos,2553
2022-01-09,NotMilk,1193,1933,proteina de arveja,0,0.281,34,376959,0,6,1,2022,Canada,1639,Estados Unidos,2553
2022-01-10,NotMilk,924,1933,proteina de arveja,0,0.344,32,375766,0,0,1,2022,Canada,1639,Estados Unidos,2553
2022-01-11,NotMilk,898,1933,proteina de arveja,0,0.222,37,374842,0,1,1,2022,Canada,1639,Estados Unidos,2553
2022-01-12,NotMilk,896,1933,proteina de arveja,0,0.243,34,373944,0,2,1,2022,Canada,1639,Estados Unidos,2553
2022-01-13,NotMilk,1208,1933,proteina de arveja,0,0.218,37,373048,0,3,1,2022,Canada,1639,Estados Unidos,2553
2022-01-14,NotMilk,1272,1933,proteina de arveja,0,0.173,36,371840,0,4,1,2022,Canada,1639,Estados Unidos,2553
2022-01-15,NotMilk,1386,1933,proteina de arveja,0,0.113,31,370568,0,5,1,2022,Canada,1639,Estados Unidos,2553
2022-01-16,NotMilk,1011,1933,proteina de arveja,0,0.165,32,369182,0,6,1,2022,Canada,1639,Estados Unidos,2553
2022-01-17,NotMilk,928,1933,proteina de arveja,0,0.126,39,368171,0,0,1,2022,Canada,1639,Estados Unidos,2553
2022-01-18,NotMilk,926,1933,proteina de arveja,0,0.277,39,367243,0,1,1,2022,Canada,1639,Estados Unidos,2553
2022-01-19,NotMilk,1032,1933,proteina de arveja,0,0.182,34,366317,0,2,1,2022,Canada,1639,Estados Unidos,2553
2022-01-20,NotMilk,1102,1933,proteina de arveja,0,0.167,35,365285,0,3,1,2022,Canada,1639,Estados Unidos,2553
2022-01-21,NotMilk,1140,1933,proteina de arveja,0,0.225,33,364183,0,4,1,2022,Canada,1639,Estados Unidos,2553
2022-01-22,NotMilk,1303,1933,proteina de arveja,0,0.122,34,363043,0,5,1,2022,Canada,1639,Estados Unidos,2553
2022-01-23,NotMilk,1167,1933,proteina de arveja,0,0.136,32,361740,0,6,1,2022,Canada,1639,Estados Unidos,2553
2022-01-24,NotMilk,900,1933,proteina de arveja,0,0.175,30,360573,0,0,1,2022,Canada,1639,Estados Unidos,2553
2022-01-25,NotMilk,1021,1933,proteina de arveja,0,0.22,32,359673,0,1,1,2022,Canada,1639,Estados Unidos,2553
2022-01-26,NotMilk,1371,1933,proteina de arveja,1,0.191,34,358652,0,2,1,2022,Canada,1639,Estados Unidos,2553
2022-01-27,NotMilk,1148,1933,proteina de arveja,0,0.176,32,357281,0,3,1,2022,Canada,1639,Estados Unidos,2553
2022-01-28,NotMilk,1249,1933,proteina de arveja,0,0.165,34,356133,0,4,1,2022,Canada,1639,Estados Unidos,2553
2022-01-29,NotMilk,1287,1933,proteina de arveja,0,0.179,32,354884,0,5,1,2022,Canada,1639,Estados Unidos,2553
2022-01-30,NotMilk,1039,1933,proteina de arveja,0,0.168,32,353597,0,6,1,2022,Canada,1639,Estados Unidos,2553
2022-01-31,NotMilk,1320,1933,proteina de arveja,1,0.104,35,352558,0,0,1,2022,Canada,1639,Estados Unidos,2553
2022-02-01,NotMilk,771,1933,proteina de arveja,0,0.157,34,351238,0,1,2,2022,Canada,1639,Estados Unidos,2553
2022-02-02,NotMilk,1076,1933,proteina de arveja,0,0.099,33,350467,0,2,2,2022,Canada,1639,Estados Unidos,2553
2022-02-03,NotMilk,1005,1933,proteina de arveja,0,0.156,36,349391,0,3,2,2022,Canada,1639,Estados Unidos,2553
2022-02-04,NotMilk,1405,1933,proteina de arveja,0,0.127,34,348386,0,4,2,2022,Canada,1639,Estados Unidos,2553
2022-02-05,NotMilk,1212,1933,proteina de arveja,0,0.278,38,346981,0,5,2,2022,Canada,1639,Estados Unidos,2553
2022-02-06,NotMilk,1108,1933,proteina de arveja,0,0.148,33,345769,0,6,2,2022,Canada,1639,Estados Unidos,2553
2022-02-07,NotMilk,942,1933,proteina de arveja,0,0.08,32,344661,0,0,2,2022,Canada,1639,Estados Unidos,2553
2022-02-08,NotMilk,919,1933,proteina de arveja,0,0.143,31,343719,0,1,2,2022,Canada,1639,Estados Unidos,2553
2022-02-09,NotMilk,1129,1933,proteina de arveja,0,0.176,33,342800,0,2,2,2022,Canada,1639,Estados Unidos,2553
2022-02-10,NotMilk,927,1933,proteina de arveja,0,0.234,37,341671,0,3,2,2022,Canada,1639,Estados Unidos,2553
2022-02-11,NotMilk,1394,1933,proteina de arveja,0,0.122,36,340744,0,4,2,2022,Canada,1639,Estados Unidos,2553
2022-02-12,NotMilk,1288,1933,proteina de arveja,0,0.073,35,339350,0,5,2,2022,Canada,1639,Estados Unidos,2553
2022-02-13,NotMilk,1026,1933,proteina de arveja,0,0.194,31,338062,0,6,2,2022,Canada,1639,Estados Unidos,2553
2022-02-14,NotMilk,913,1933,proteina de arveja,0,0.085,35,337036,0,0,2,2022,Canada,1639,Estados Unidos,2553
2022-02-15,NotMilk,1074,1933,proteina de arveja,0,0.134,30,336123,0,1,2,2022,Canada,1639,Estados Unidos,2553
2022-02-16,NotMilk,1300,1933,proteina de arveja,1,0.144,36,335049,0,2,2,2022,Canada,1639,Estados Unidos,2553
2022-02-17,NotMilk,1308,1933,proteina de arveja,1,0.156,33,333749,0,3,2,2022,Canada,1639,Estados Unidos,2553
2022-02-18,NotMilk,1387,1933,proteina de arveja,0,0.196,36,332441,0,4,2,2022,Canada,1639,Estados Unidos,2553
